pdb_file	smiles	diffdock_confidence	smina_scored_affinity	smina_minimized_affinity	sdf_file
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.42	17.58101	-6.9687	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank12_confidence-1.42.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.23	17.64239	-7.07585	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank7_confidence-1.23.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.4	8.26587	-7.82682	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank11_confidence-1.40.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.52	11.77014	-7.27563	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank15_confidence-1.52.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.6	31.22746	-6.84943	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank19_confidence-1.60.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.07	13.63876	-7.53111	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank1_confidence-1.07.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.7	37.51604	-6.58838	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank26_confidence-1.70.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.15	23.87157	-3.77346	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank4_confidence-1.15.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-2.02	20.47729	-7.09141	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank34_confidence-2.02.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.61	8.36185	-7.81087	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank20_confidence-1.61.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-1.49	19.73685	-3.02474	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank13_confidence-1.49.sdf
6ej2.pdb	CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC	-2.25	19.01074	-6.30202	./index0_-tmp-pdb-6ej2.pdb____CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]2C[C@H](C)CCCCCN(CC)C(=O)c1cc(cc(c1)C(=O)N2)OCC/rank38_confidence-2.25.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.48	40.83815	-9.34544	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank23_confidence-2.48.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.64	5.95411	-8.54621	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank9_confidence-1.64.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.69	76.48514	-2.32007	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank35_confidence-3.69.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.66	7.1882	-9.0889	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank10_confidence-1.66.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.32	45.33798	-8.32048	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank31_confidence-3.32.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-4.2	35.34007	-4.78639	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank40_confidence-4.20.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.43	27.52317	-8.19824	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank7_confidence-1.43.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.31	2.78149	-8.57455	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank5_confidence-1.31.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.06	7.90944	-8.6134	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank17_confidence-2.06.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-4.03	49.11455	-1.68374	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank39_confidence-4.03.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.23	44.49212	-6.41974	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank30_confidence-3.23.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.88	10.72208	-8.91115	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank16_confidence-1.88.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.27	21.63865	-8.01209	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank20_confidence-2.27.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.19	17.09485	-8.90335	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank3_confidence-1.19.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.2	-0.28726	-8.77921	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank4_confidence-1.20.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.15	30.76025	-8.35279	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank19_confidence-2.15.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.71	18.07235	-2.54997	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank11_confidence-1.71.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.46	27.97148	-5.61398	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank32_confidence-3.46.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.0	46.68113	-6.15791	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank28_confidence-3.00.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.69	116.06104	-7.24862	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank36_confidence-3.69.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.19	41.46157	-5.8803	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank29_confidence-3.19.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.07	50.78073	-6.81506	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank18_confidence-2.07.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.54	41.11599	-5.30797	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank24_confidence-2.54.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.64	76.44163	-3.76028	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank34_confidence-3.64.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.75	22.67734	-4.3824	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank12_confidence-1.75.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.79	46.87264	23.34074	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank38_confidence-3.79.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.83	42.58381	-8.10537	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank15_confidence-1.83.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-0.82	0.6145	-8.33039	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank1_confidence-0.82.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.84	39.86565	-7.39257	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank27_confidence-2.84.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.6	45.90759	-6.93736	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank33_confidence-3.60.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.34	-1.35235	-8.55479	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank6_confidence-1.34.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.48	7.59378	-8.484	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank8_confidence-1.48.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.81	33.49411	-6.58232	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank26_confidence-2.81.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-3.74	25.61467	-4.16457	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank37_confidence-3.74.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.29	24.25775	-7.6653	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank21_confidence-2.29.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.29	35.98671	15.19732	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank22_confidence-2.29.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.0	3.99153	-8.93645	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank2_confidence-1.00.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.76	17.88993	-3.96785	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank13_confidence-1.76.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-2.57	31.8558	-8.72596	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank25_confidence-2.57.sdf
6ej2.pdb	COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C	-1.77	4.63003	-7.54584	./index70_-tmp-pdb-6ej2.pdb____COCc1cc2cc(c1)C(=O)N[C@@H](C[C@H](C)CCOC-C=C-CN2)[C@H](O)CNC3(CC3)c4cc(ccc4)C(C)(C)C/rank14_confidence-1.77.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-2.93	52.21847	3.60512	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank39_confidence-2.93.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.05	11.42674	-6.86267	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank10_confidence-1.05.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.74	14.73215	-5.97249	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank32_confidence-1.74.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.45	8.54386	-5.96183	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank24_confidence-1.45.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-0.92	1.4962	-6.64357	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank5_confidence-0.92.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.14	9.95782	-3.72413	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank14_confidence-1.14.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.08	10.74866	-6.86779	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank11_confidence-1.08.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-0.8	17.65348	-6.86534	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank2_confidence-0.80.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-2.65	60.67061	-3.48105	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank37_confidence-2.65.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.63	60.51524	-7.15614	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank29_confidence-1.63.sdf
6ej2.pdb	COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4	-1.26	7.09979	-3.76787	./index10_-tmp-pdb-6ej2.pdb____COC[C@H]1CN[C@H](CO1)[C@@H](O)[C@@H]4Cc2cccc(c2)OCCCCNc3cc(COC)cc(c3)C(=O)N4/rank16_confidence-1.26.sdf
